Epoch,Train Accuracy,Validation Accuracy
1,0.5026,0.8207500000000001
2,0.68915,0.8712000000000001
3,0.7352500000000001,0.9065500000000001
4,0.7645500000000001,0.91385
5,0.778,0.9195000000000001
6,0.7864,0.92425
7,0.7887500000000001,0.92425
8,0.8091,0.9315
9,0.8102,0.9308000000000001
10,0.8077500000000001,0.93425
11,0.81555,0.9359000000000001
12,0.8174,0.9346500000000001
13,0.81965,0.9343
14,0.8158000000000001,0.9355
15,0.81915,0.93705
16,0.8178500000000001,0.9348000000000001
17,0.81955,0.9356500000000001
18,0.8242,0.93745
19,0.8196,0.93555
20,0.8210500000000001,0.9358500000000001
