Epoch,Train Loss,Validation Loss
1,1.5306163967132569,0.5844623346328736
2,0.907432938528061,0.3972608884572983
3,0.7635673392295838,0.28384920020103455
4,0.6927478203296661,0.25615210190415383
5,0.6550008468627929,0.2406275414377451
6,0.6314063106060028,0.22846674990057944
7,0.6226443487882614,0.22586030621230602
8,0.5707895527362824,0.2023089500963688
9,0.5630211834430695,0.20395175694525242
10,0.5679756451368332,0.1950088879495859
11,0.5535784870862961,0.19448496172726154
12,0.5437893373250962,0.19367949823737143
13,0.5420169543981552,0.19645815436840058
14,0.553360100865364,0.1917971836477518
15,0.5394228826403618,0.1909168897256255
16,0.5301956314563752,0.19214865775406362
17,0.5416183285713195,0.1929269406557083
18,0.5351140799999237,0.18910483967363834
19,0.5393078396797181,0.19142321237325668
20,0.5325123815774918,0.19240466541945933
