Epoch,Train Accuracy,Validation Accuracy
1,0.32645555555555555,0.3315
2,0.37924444444444444,0.3780555555555556
3,0.39873333333333333,0.2958555555555556
4,0.4073666666666667,0.4315777777777778
5,0.40976666666666667,0.4666555555555556
6,0.4136,0.3940777777777778
7,0.41552222222222224,0.4824666666666667
8,0.5236777777777778,0.6153888888888889
9,0.5532,0.6027333333333333
10,0.5663,0.6080444444444445
11,0.5798777777777778,0.6322888888888889
12,0.5919333333333333,0.6461222222222223
13,0.6038333333333333,0.6628444444444445
14,0.6131777777777778,0.6488666666666667
15,0.6821222222222223,0.7332222222222222
16,0.7072666666666667,0.7388888888888889
17,0.7201888888888889,0.7462777777777778
18,0.7321888888888889,0.7482444444444445
19,0.7422888888888889,0.7473555555555556
20,0.7495777777777778,0.7501777777777778
