Epoch,Train Accuracy,Validation Accuracy
1,0.24812222222222224,0.27174444444444446
2,0.2964111111111111,0.3207111111111111
3,0.32170000000000004,0.3356888888888889
4,0.33734444444444445,0.33574444444444446
5,0.34931111111111113,0.35128888888888893
6,0.35361111111111115,0.3525666666666667
7,0.3584777777777778,0.3596444444444445
8,0.3835555555555556,0.3853666666666667
9,0.3884777777777778,0.3881888888888889
10,0.39061111111111113,0.3814444444444445
11,0.393,0.38801111111111114
12,0.39072222222222225,0.39011111111111113
13,0.39416666666666667,0.39208888888888893
14,0.39372222222222225,0.39392222222222223
15,0.3994777777777778,0.3962333333333333
16,0.39903333333333335,0.3959777777777778
17,0.4003111111111111,0.39574444444444445
18,0.40044444444444444,0.3969666666666667
19,0.39964444444444447,0.3973555555555556
20,0.39853333333333335,0.39755555555555555
