Epoch,Train Loss,Validation Loss
1,1.9915554682837593,1.9065090147230361
2,1.8451224822786119,1.7808382105721368
3,1.7864934988233778,1.7593967417822944
4,1.7570782386991712,1.7744288219451905
5,1.7403797176784939,1.7371286496692233
6,1.7316065699047511,1.7631866132524279
7,1.7258402106814914,1.708386911116706
8,1.6572839983410306,1.653779105122884
9,1.6479169175253974,1.646688672765096
10,1.6414193083021376,1.6575868067423503
11,1.6365350466198392,1.6412279711617364
12,1.6356731541103786,1.638070132361518
13,1.6316726321750217,1.6355171416388619
14,1.6293327184465196,1.6312797946718005
15,1.615368565411038,1.62247415822347
16,1.613971179538303,1.621361406135559
17,1.6153838577482436,1.620702320098877
18,1.6138120626449586,1.6205835209740533
19,1.6136819170210097,1.6191426767137316
20,1.6148007901933459,1.619048084810045
