Epoch,Train Loss,Validation Loss
1,2.1303910116407607,2.00128253809611
2,1.8879478420681424,1.8803908118565877
3,1.7577618753645154,1.7324900227864584
4,1.7006069412231446,1.9172071391423544
5,1.6688439142015246,1.745517870012919
6,1.652186053805881,1.6273260200712416
7,1.637854882558187,1.5992161962933011
8,1.3332025380452475,1.2213092968410917
9,1.2385831950293646,1.1765973697874281
10,1.1855868437449137,1.134354680633545
11,1.133499740960863,1.1692951497183905
12,1.0926351725472345,1.1266307993570963
13,1.050749946975708,1.0695229323916966
14,1.0148438452614679,1.272723717043135
15,0.7771157587475247,0.8110221964200338
16,0.696253489335378,0.7947867065323724
17,0.6457332446098327,0.8060194517029656
18,0.5967491724809011,0.8047068574958377
19,0.5568206986533271,0.8408076394134097
20,0.5219542272832659,0.8360626919534472
