Epoch,Train Loss,Validation Loss
1,2.0247087122387355,1.9244387646993002
2,1.9274281749513413,1.749109178797404
3,1.8067367125193279,1.6851951700422498
4,1.728023799472385,1.5470544924206204
5,1.686044234614902,1.487430786175198
6,1.6582768791410658,1.4132313696331449
7,1.6301998229344685,1.426602874332004
8,1.5545415504243638,1.2986366637123956
9,1.537804539426168,1.288922012032403
10,1.527072077814738,1.2777692946963841
11,1.5164717811584472,1.2658393980026246
12,1.510083717748854,1.2693462736765544
13,1.5036186773724025,1.258611398379008
14,1.4985430865181817,1.251117384677463
15,1.4910289294348822,1.2487948564105564
16,1.4862183592266507,1.239221473397149
17,1.4837491858376397,1.243106700070699
18,1.481071001815796,1.2335869792938232
19,1.4819218378914727,1.2320190723207263
20,1.4773920106252034,1.2356455851448906
