Epoch,Train Accuracy,Validation Accuracy
1,0.30352222222222225,0.38883333333333336
2,0.40434444444444445,0.4405777777777778
3,0.45745555555555556,0.4736666666666667
4,0.4923666666666667,0.5092111111111112
5,0.5202777777777778,0.5338777777777778
6,0.5432666666666667,0.5468777777777778
7,0.5627666666666667,0.5606444444444445
8,0.6202666666666667,0.6059333333333333
9,0.6329888888888889,0.609588888888889
10,0.6394000000000001,0.6114777777777778
11,0.6443111111111112,0.6157777777777778
12,0.6490777777777778,0.6195444444444445
13,0.654,0.6204222222222222
14,0.6580444444444444,0.6229888888888889
15,0.6735666666666666,0.6295888888888889
16,0.677,0.6301666666666667
17,0.6778666666666667,0.6305111111111111
18,0.6784333333333333,0.6301444444444445
19,0.6789000000000001,0.6311888888888889
20,0.6798333333333334,0.6315111111111111
