Epoch,Train Loss,Validation Loss
1,1.8596726395077177,1.6486815926869711
2,1.5986083038965861,1.5068959000269573
3,1.4634365612241957,1.4203026408937243
4,1.3708450910992092,1.3289638261371188
5,1.2983627084520128,1.266193232515123
6,1.241766710302565,1.2399110768636068
7,1.191297896279229,1.2061281867874993
8,1.0419909074995253,1.084159296851688
9,1.0097091891924541,1.0753279527982076
10,0.9924715996424357,1.0718176641040378
11,0.9768372825092739,1.0568256798850166
12,0.9627466050359937,1.0506161804517111
13,0.9523761806911892,1.0503213436762493
14,0.937796039835612,1.047090894487169
15,0.8978903058475918,1.0316369596693251
16,0.8905417299800449,1.0296740414301555
17,0.8866713826815287,1.0307035451889037
18,0.8848679549429151,1.0280941418117948
19,0.8830143045425415,1.027413194094764
20,0.8813986107296414,1.0287979206826952
