Epoch,Train Accuracy,Validation Accuracy
1,0.71245,0.0407
2,0.6933,0.1
3,0.5843,0.13745000000000002
4,0.50215,0.1
5,0.47195000000000004,0.1
6,0.44765000000000005,0.1003
7,0.4227,0.10465
8,0.5145000000000001,0.10015
9,0.5351,0.10055
10,0.55035,0.1067
11,0.55315,0.10425000000000001
12,0.5592,0.10545
13,0.56615,0.10980000000000001
14,0.5651,0.1
15,0.5971000000000001,0.1
16,0.6079,0.1
17,0.6151,0.1
18,0.6173500000000001,0.1
19,0.61905,0.1
20,0.6221,0.1
