Epoch,Train Accuracy,Validation Accuracy
1,0.2084666666666667,0.2290777777777778
2,0.22772222222222224,0.2069666666666667
3,0.23976666666666668,0.25025555555555556
4,0.24254444444444445,0.2641888888888889
5,0.24873333333333333,0.25916666666666666
6,0.25252222222222226,0.2665777777777778
7,0.2614777777777778,0.2838333333333333
8,0.27584444444444445,0.30872222222222223
9,0.28034444444444445,0.3194888888888889
10,0.28147777777777777,0.3103
11,0.28343333333333337,0.3123777777777778
12,0.2841888888888889,0.31396666666666667
13,0.28573333333333334,0.3176555555555556
14,0.28775555555555554,0.32563333333333333
15,0.2920111111111111,0.32545555555555555
16,0.2912222222222222,0.3259
17,0.2929333333333333,0.3271
18,0.29433333333333334,0.3254
19,0.29192222222222225,0.3269222222222222
20,0.29342222222222225,0.32634444444444444
