Epoch,Train Accuracy,Validation Accuracy
1,0.4365111111111111,0.5379333333333334
2,0.582488888888889,0.6191888888888889
3,0.6434555555555556,0.6515888888888889
4,0.6817444444444445,0.6837222222222222
5,0.7136888888888889,0.6988000000000001
6,0.7347111111111111,0.6987222222222222
7,0.7565666666666667,0.7136444444444445
8,0.8237444444444445,0.7601666666666667
9,0.844488888888889,0.7614000000000001
10,0.8589,0.7606555555555556
11,0.8712444444444445,0.7601111111111112
12,0.8831333333333333,0.7587333333333334
13,0.8965777777777778,0.7564000000000001
14,0.9089111111111111,0.7515222222222223
15,0.9308777777777778,0.7573333333333334
16,0.9376000000000001,0.7569555555555556
17,0.9402666666666667,0.7560777777777778
18,0.9434,0.7548888888888889
19,0.9467888888888889,0.7550777777777778
20,0.9484111111111112,0.7554111111111111
21,0.9511111111111111,0.7538333333333334
22,0.9542111111111111,0.7526777777777778
23,0.9549111111111112,0.7528
24,0.9564444444444445,0.7541111111111112
25,0.9559888888888889,0.7538222222222223
26,0.9565444444444445,0.7541888888888889
27,0.9558777777777778,0.7542
28,0.9567111111111112,0.7528555555555556
29,0.9567222222222223,0.7539888888888889
30,0.9567111111111112,0.7539666666666667
31,0.9565444444444445,0.7529222222222223
32,0.9577777777777778,0.7530666666666667
33,0.9569333333333334,0.7536333333333334
34,0.9575444444444445,0.7533666666666667
35,0.9565555555555556,0.7535222222222222
36,0.9579444444444445,0.7534777777777778
37,0.9576333333333333,0.7530333333333333
38,0.9577222222222223,0.7535333333333334
39,0.9564777777777779,0.7530666666666667
40,0.9569888888888889,0.7538222222222223
