Epoch,Train Accuracy,Validation Accuracy
1,0.2538777777777778,0.35511111111111116
2,0.33672222222222226,0.42725555555555556
3,0.39022222222222225,0.4982444444444445
4,0.42993333333333333,0.5043666666666667
5,0.46116666666666667,0.5400777777777778
6,0.48132222222222226,0.5820777777777778
7,0.5008333333333334,0.6049888888888889
8,0.5372666666666667,0.6413
9,0.5486555555555556,0.6475000000000001
10,0.5539888888888889,0.6453
11,0.5532,0.6551555555555556
12,0.5584555555555556,0.6570555555555556
13,0.5618777777777778,0.6599444444444444
14,0.5632666666666667,0.6654
15,0.5684666666666667,0.6668111111111111
16,0.5687111111111112,0.6672555555555556
17,0.5721,0.6696222222222222
18,0.573388888888889,0.6702222222222223
19,0.5731,0.6673777777777778
20,0.5735333333333333,0.6699333333333334
