Epoch,Train Accuracy,Validation Accuracy
1,0.6454000000000001,0.8739
2,0.75905,0.9155500000000001
3,0.7862,0.9155500000000001
4,0.80705,0.9273
5,0.8220000000000001,0.9307500000000001
6,0.8319500000000001,0.9359000000000001
7,0.83225,0.93845
8,0.86345,0.9519500000000001
9,0.87455,0.9542
10,0.8732500000000001,0.9559500000000001
11,0.88285,0.95755
12,0.88775,0.9577500000000001
13,0.8882500000000001,0.9573
14,0.8861,0.95875
15,0.8903500000000001,0.9586
16,0.89395,0.9584
17,0.8897,0.9590000000000001
18,0.8919,0.9569000000000001
19,0.89165,0.9587
20,0.8939,0.9581500000000001
