Epoch,Train Loss,Validation Loss
1,2.0414219770643447,1.9183566958533393
2,1.8974615000194974,1.8643708561155532
3,1.8414056429757013,1.8615002576828004
4,1.7768725418302749,1.747960730213589
5,1.72258023952908,1.6883963252809313
6,1.664986407915751,1.7032222043355305
7,1.60865453253852,1.6085436016930474
8,1.4192547449111939,1.4134080601374308
9,1.379369063059489,1.3878806706746418
10,1.3514125383377076,1.3851149193233914
11,1.328582033390469,1.3526364079157511
12,1.3079723628785875,1.3482254880481297
13,1.2876790011723835,1.3273831597010295
14,1.265470023197598,1.305570651541816
15,1.2077740384843614,1.280895779461331
16,1.199944452603658,1.277953255674574
17,1.1940429307195874,1.2774703742874993
18,1.1880635599560208,1.2732163712819418
19,1.1846694842868382,1.27084354924096
20,1.1804321852366129,1.2696869644800821
