Epoch,Train Accuracy,Validation Accuracy
1,0.4300997879748682,0.6171395144779175
2,0.4959831936042327,0.617285756069026
3,0.5680133828707036,0.03612167300380228
4,0.5295765332918361,0.617285756069026
5,0.5697251454025559,0.617285756069026
6,0.6028710926102433,0.617285756069026
7,0.632729677682896,0.617285756069026
8,0.633157618315859,0.617285756069026
9,0.633157618315859,0.617285756069026
10,0.633157618315859,0.617285756069026
11,0.6329436479993775,0.617285756069026
12,0.6331187146219533,0.617285756069026
13,0.6331187146219533,0.617285756069026
14,0.6295784784765314,0.4757238958759871
15,0.6504503102569589,0.6813395729745539
16,0.7295998755081795,0.7325241298625329
17,0.7925849559415666,0.7546066101199181
18,0.8347954638292906,0.838110558642878
19,0.8628255752883736,0.7689382860485522
20,0.8795736155147931,0.8615092132202398
