Epoch,Train Loss,Validation Loss
1,1.7157529904047648,1.5007361280017428
2,1.2997381261613634,1.201465081469218
3,1.1405601183891296,1.0959829805056254
4,1.0334856411192153,0.994701884259118
5,0.9494799756685893,1.0170597013579474
6,0.8818753447956509,0.897360121568044
7,0.8221273778173659,0.9035201291296218
8,0.6882156374401517,0.7930142376263937
9,0.6590038738833534,0.7941421205785539
10,0.636096901623408,0.7918053487989638
11,0.6158687060885959,0.7921719130674998
12,0.599596071460512,0.787796539984809
13,0.5847041254520416,0.7952085163858201
14,0.5676415069844988,0.7968221409691705
15,0.5412465656757355,0.7934708303875393
16,0.5358518789503309,0.795268488407135
17,0.5332903196546767,0.7950599464416503
18,0.5313129617002276,0.7930058765093485
19,0.5263822091420491,0.798342922449112
20,0.526792983452479,0.7950910211722056
