Epoch,Train Accuracy,Validation Accuracy
1,0.3647222222222222,0.4452777777777778
2,0.5270888888888889,0.5587444444444445
3,0.5864666666666667,0.6017333333333333
4,0.6301222222222223,0.6423
5,0.6643,0.6362111111111112
6,0.6868222222222222,0.678988888888889
7,0.7090111111111111,0.6810666666666667
8,0.7611555555555556,0.7184444444444444
9,0.7736555555555555,0.7182000000000001
10,0.7802777777777778,0.7191333333333334
11,0.7872555555555556,0.7197333333333333
12,0.7943555555555556,0.7227
13,0.7998111111111111,0.7217111111111112
14,0.8058888888888889,0.7217444444444445
15,0.8162555555555556,0.7220111111111112
16,0.8175777777777778,0.7214777777777778
17,0.8185555555555556,0.7214666666666667
18,0.8207,0.7223555555555556
19,0.8223777777777778,0.7216888888888889
20,0.8210777777777778,0.7218666666666667
