Epoch,Train Loss,Validation Loss
1,1.5031314019203186,0.5911476470947266
2,0.8989712999343872,0.3556454201340675
3,0.7502973559856415,0.2809322107076645
4,0.6824318557739257,0.24066251125335694
5,0.6324185922145843,0.2134773407638073
6,0.5838496819734573,0.19833640978336334
7,0.5676078683376312,0.18424540545642376
8,0.5293414226531983,0.17845985280126334
9,0.5204981863975525,0.17181796906292437
10,0.5195538277864457,0.1775390732869506
11,0.5087403338074684,0.17233153424263
12,0.5091633553504944,0.17317975042015313
13,0.5063675091743469,0.17090628884136677
14,0.5096725943803787,0.16662624115943908
15,0.49297217845916746,0.16607848125398159
16,0.513711413860321,0.16836522194445133
17,0.5040686914920807,0.16551874654889107
18,0.5042138242959976,0.16771148727834226
19,0.5025647399663925,0.16564534188508986
20,0.5012016439199448,0.1668684909284115
