Epoch,Train Accuracy,Validation Accuracy
1,0.595673909237682,0.610412401286926
2,0.6071310470929214,0.617285756069026
3,0.6281584936489719,0.617285756069026
4,0.6321850259682157,0.6108511260602515
5,0.6323211888968857,0.617285756069026
6,0.6306288782119862,0.617285756069026
7,0.6265050866579781,0.617285756069026
8,0.633157618315859,0.617285756069026
9,0.6667704098504152,0.6626206493126645
10,0.7765371822054504,0.8245100906697864
11,0.843140306172071,0.877010821877742
12,0.8771226827987317,0.8796431705176952
13,0.8953490633935692,0.8808131032465633
14,0.9085957711684725,0.9220532319391634
15,0.9298566398879573,0.9336063176367358
16,0.9336497500437666,0.9318514185434338
17,0.9372094380361415,0.9352149751389295
18,0.9375401194343402,0.9349224919567125
19,0.9400299558443074,0.9334600760456273
20,0.9415082962127254,0.9390172565077508
