Epoch,Train Loss,Validation Loss
1,0.6539898695230484,0.675815194272995
2,0.6839337806224823,1.1326346641540528
3,0.9685816505432129,1.4361357559204102
4,1.1751746128082274,1.3456256028175353
5,1.2530598418235779,1.463833969116211
6,1.3125552923202515,1.5049549757003784
7,1.34180589094162,1.2878167553901672
8,1.0952111392974853,0.981444557094574
9,1.0184793479919434,0.9566470542907715
10,0.9863143201828003,0.9131535807609558
11,0.9757772272109986,0.8965037512779236
12,0.9656927173614502,0.9027954932212829
13,0.9591324640274048,0.9195741054534912
14,0.9562751132965088,0.892134549999237
15,0.876209118270874,0.8044292041301727
16,0.8430077289104462,0.7963021255016327
17,0.8396042032241822,0.7806473043918609
18,0.8273763838768006,0.7833813011169434
19,0.8193675893306732,0.7700786856174469
20,0.8197325105190277,0.7795389226913452
