Epoch,Train Loss,Validation Loss
1,1.6527239429287295,1.6626012521935123
2,0.8579793635080922,0.9116668217047574
3,0.5255693207615585,0.6511476068825846
4,0.3985371979191126,0.7709359500658516
5,0.3503024859613357,0.4117319621897539
6,0.28894776568054703,0.3229309779644431
7,0.2657459322781617,0.48759414412519253
8,0.15996733149287695,0.1882198054989586
9,0.13583801868763784,0.19174928449336184
10,0.12557361103580825,0.17400588771166528
11,0.11876108500758022,0.17769506911012506
12,0.11295864078160259,0.19466449910871256
13,0.10669018065378225,0.19538001109891973
14,0.10208110794143561,0.17824022155925173
15,0.07808599382716902,0.1696866806351361
16,0.07306116331774772,0.17391395049987393
17,0.06877002763474603,0.17535438714589804
18,0.06610662315430174,0.18179037188116867
19,0.0639087934955752,0.19377052925394167
20,0.06135342691121437,0.19367706995107653
