Epoch,Train Accuracy,Validation Accuracy
1,0.3026666666666667,0.3656888888888889
2,0.3895555555555556,0.41544444444444445
3,0.41200000000000003,0.4220777777777778
4,0.42742222222222226,0.4269888888888889
5,0.4367666666666667,0.44093333333333334
6,0.44432222222222223,0.4372111111111111
7,0.4486666666666667,0.45004444444444447
8,0.4796444444444445,0.47731111111111113
9,0.48311111111111116,0.4831888888888889
10,0.48725555555555555,0.4784666666666667
11,0.4875666666666667,0.4852777777777778
12,0.4909,0.4862
13,0.4943666666666667,0.4900111111111111
14,0.49341111111111113,0.4893
15,0.49814444444444445,0.4933777777777778
16,0.49931111111111115,0.49364444444444444
17,0.5006666666666667,0.49346666666666666
18,0.49943333333333334,0.49465555555555557
19,0.5004666666666667,0.4941888888888889
20,0.5013000000000001,0.4955333333333334
