Epoch,Train Accuracy,Validation Accuracy
1,0.30113333333333336,0.3407
2,0.3825,0.41223333333333334
3,0.4179777777777778,0.41642222222222225
4,0.4385,0.4510555555555556
5,0.45883333333333337,0.4654111111111111
6,0.47215555555555555,0.4704111111111111
7,0.48382222222222226,0.48092222222222225
8,0.5220888888888889,0.5165888888888889
9,0.5298,0.5214888888888889
10,0.5354,0.5215444444444445
11,0.5370777777777778,0.5267333333333334
12,0.5399111111111111,0.5304666666666666
13,0.5437111111111111,0.5305888888888889
14,0.5463666666666667,0.5369666666666667
15,0.5579000000000001,0.5445666666666666
16,0.5591666666666667,0.5447555555555555
17,0.5599444444444445,0.5456888888888889
18,0.5607666666666667,0.5457000000000001
19,0.5611444444444444,0.5472111111111111
20,0.5621333333333334,0.5475666666666666
