Epoch,Train Accuracy,Validation Accuracy
1,0.616934777957167,0.6281076338110558
2,0.6348888326946643,0.617285756069026
3,0.6557023089342333,0.6465340742907283
4,0.7140967534867435,0.759140099444282
5,0.7582718979167071,0.7391050014624159
6,0.7804080997490711,0.7813688212927756
7,0.79857612480305,0.7763966071950863
8,0.842848528467778,0.8562445159403335
9,0.8517574743721916,0.8628253875402164
10,0.8589157540508471,0.8669201520912547
11,0.8641872045750744,0.8631178707224334
12,0.867202240852769,0.8751096811933313
13,0.872512595070902,0.8806668616554548
14,0.875605438736408,0.87818075460661
15,0.8828415258028749,0.8879789412108804
16,0.8831527553541209,0.8879789412108804
17,0.8846310957225388,0.8876864580286633
18,0.8840280884669999,0.8852003509798186
19,0.8849617771207375,0.8884176659842059
20,0.8850590363555019,0.889880081895291
