Epoch,Train Accuracy,Validation Accuracy
1,0.3119,0.6103500000000001
2,0.5162,0.7297
3,0.5846,0.7507
4,0.6281,0.8109000000000001
5,0.65805,0.8355
6,0.6791,0.85655
7,0.7033,0.8692500000000001
8,0.7124,0.8713000000000001
9,0.7135,0.8724000000000001
10,0.7137,0.86895
11,0.7133,0.87485
12,0.7129500000000001,0.8752500000000001
13,0.7187,0.8763000000000001
14,0.7161500000000001,0.8783500000000001
15,0.7205,0.8784500000000001
16,0.7202500000000001,0.8761
17,0.72195,0.87975
18,0.72435,0.87885
19,0.72345,0.8776
20,0.7190500000000001,0.8773000000000001
