Epoch,Train Loss,Validation Loss
1,1.6490747371935262,1.6302880666241306
2,1.4538541661308444,1.4929024457024984
3,1.435603052991614,1.57949139396152
4,1.4263036225282606,1.5941739006174451
5,1.4222016557559805,1.477045084726535
6,1.4120927063812045,2.0076520247316805
7,1.4061361666102195,1.6084146135799646
8,1.365803629284565,1.4076679128762328
9,1.3483983454019484,1.3640752589015732
10,1.33887230853945,1.3765326471278527
11,1.3308347176326594,1.3579201987696936
12,1.323652059831682,1.3492348715030997
13,1.3193235064283755,1.3480554942186551
14,1.315773095670728,1.3310261884081533
15,1.303631020052807,1.3277120737347488
16,1.3017036833039923,1.3272682119963914
17,1.3007753342427741,1.3260134820109677
18,1.3001353571973278,1.3247406609611365
19,1.297505641482596,1.3243895404239119
20,1.2988983128274842,1.319671335085054
