Epoch,Train Accuracy,Validation Accuracy
1,0.4774333333333334,0.5856777777777779
2,0.6184777777777778,0.6514666666666667
3,0.6716888888888889,0.6574222222222222
4,0.7039555555555556,0.7032444444444444
5,0.7299222222222223,0.7162000000000001
6,0.751588888888889,0.7138333333333333
7,0.7693,0.7263555555555556
8,0.8311111111111111,0.774788888888889
9,0.8515111111111111,0.7761
10,0.8615777777777778,0.7758111111111111
11,0.8717777777777779,0.7770666666666667
12,0.8810555555555556,0.7771888888888889
13,0.8914222222222222,0.7744777777777778
14,0.8984888888888889,0.7731222222222223
15,0.9161666666666667,0.7773
16,0.9210555555555556,0.7773
17,0.922988888888889,0.7768555555555556
18,0.9245777777777778,0.775888888888889
19,0.9270333333333334,0.7757222222222223
20,0.9286888888888889,0.7756777777777778
