Epoch,Train Accuracy,Validation Accuracy
1,0.2621,0.3183444444444445
2,0.41953333333333337,0.47750000000000004
3,0.5072444444444445,0.5428111111111111
4,0.5716111111111112,0.5879888888888889
5,0.612588888888889,0.6356
6,0.6467222222222222,0.6591111111111111
7,0.6740333333333334,0.6707666666666667
8,0.7399777777777778,0.7346666666666667
9,0.7561333333333333,0.7388
10,0.7639888888888889,0.7431888888888889
11,0.7709111111111111,0.7457555555555556
12,0.7790222222222223,0.7496111111111111
13,0.7857222222222222,0.7502111111111112
14,0.7916777777777778,0.7523222222222222
15,0.8056111111111112,0.7581555555555556
16,0.8076333333333334,0.7580777777777779
17,0.8092666666666667,0.7579333333333333
18,0.8102111111111111,0.7581111111111112
19,0.8133444444444445,0.7583222222222222
20,0.8129333333333334,0.7583222222222222
