Epoch,Train Loss,Validation Loss
1,1.9083240575790406,1.877598726442125
2,1.5537416350894504,1.441950774383545
3,1.369224003346761,1.2837971046235825
4,1.2064857921388414,1.1191250506718953
5,1.0994432795842488,1.0189518674532572
6,1.012063279226091,0.9767339152865939
7,0.9409619951566061,0.9508944604449802
8,0.7442999819755555,0.7453917847368452
9,0.6967489437209236,0.737676594765981
10,0.6724036207993825,0.7237484130541484
11,0.6502658494313558,0.7281884940200382
12,0.6283685656812456,0.7164757245487637
13,0.6131458587275611,0.7121093943277995
14,0.5925871326764425,0.7126979552057054
15,0.5510412713103824,0.7016617430369059
16,0.5425688965744443,0.7032721022288004
17,0.5399488332801395,0.7057546522114012
18,0.5383761752446492,0.6996791747940911
19,0.5318433719979392,0.7050682382159763
20,0.5293032670842277,0.7015394313759274
