Epoch,Train Accuracy,Validation Accuracy
1,0.47265555555555555,0.5318666666666667
2,0.6055111111111111,0.6500444444444444
3,0.6535666666666667,0.6545444444444445
4,0.6810111111111111,0.6746888888888889
5,0.6978444444444445,0.7001000000000001
6,0.7119000000000001,0.6873111111111111
7,0.7232222222222222,0.7237555555555556
8,0.7972222222222223,0.7851555555555556
9,0.8190222222222222,0.7892888888888889
10,0.8340111111111111,0.7937333333333334
11,0.8458555555555556,0.7937222222222222
12,0.8566555555555556,0.7963222222222223
13,0.8671888888888889,0.7921888888888889
14,0.8774111111111111,0.789888888888889
15,0.9135666666666667,0.8054666666666667
16,0.9244,0.8058111111111111
17,0.9283777777777779,0.8047888888888889
18,0.9326333333333334,0.8060555555555556
19,0.9372,0.8049333333333334
20,0.9403777777777779,0.8052
