Epoch,Train Accuracy,Validation Accuracy
1,0.6128498900970647,0.617285756069026
2,0.69026824096948,0.6513600467973092
3,0.7511719737789103,0.7437847323778882
4,0.8125814546091151,0.7546066101199181
5,0.8605886128887937,0.6801696402456858
6,0.8765391273901456,0.8517110266159695
7,0.8868875099690715,0.8534659257092717
8,0.9128362738041976,0.9204445744369698
9,0.9205781088914392,0.9243930973968997
10,0.9233791748526522,0.9242468558057911
11,0.9282226847439163,0.9270254460368529
12,0.930790328541695,0.9305352442234571
13,0.9313738839502811,0.9271716876279614
14,0.9360423272189694,0.9292190699034806
15,0.9401855706199304,0.9338988008189529
16,0.9403411853955532,0.9352149751389295
17,0.9416639109883483,0.9338988008189529
18,0.9423252737847458,0.935653699912255
19,0.943044992122002,0.9363849078677976
20,0.943764710459258,0.9365311494589061
