Epoch,Train Loss,Validation Loss
1,1.5066981965700785,1.2579894884533351
2,1.2042844952371385,1.1123635613123575
3,1.0796685654534235,1.0816402647972108
4,0.9946310099601745,0.9846876462406582
5,0.9264350210931566,0.9184434291203817
6,0.8745949957211813,0.8933200225724114
7,0.8282631691720751,0.8846409215397305
8,0.7084210051430596,0.7881470618724823
9,0.6755379292117225,0.7781173479821947
10,0.6615588381608327,0.7774938503530291
11,0.6499046109305487,0.77521090037028
12,0.6345233535872565,0.7790700830141704
13,0.6201327779134115,0.7768251196755304
14,0.609553015560574,0.7829524187035031
15,0.5881580192248027,0.7721450373437669
16,0.5818516939534082,0.7731735151608785
17,0.5771221024142371,0.7717621419800652
18,0.5793103692213695,0.7744344701343112
19,0.5749710645251804,0.776154326221678
20,0.5747532397058275,0.7718910681830512
