Epoch,Train Accuracy,Validation Accuracy
1,0.24892222222222224,0.3445888888888889
2,0.40042222222222223,0.45903333333333335
3,0.5059222222222223,0.5551222222222223
4,0.5527666666666667,0.5751111111111111
5,0.5850111111111111,0.5917444444444445
6,0.6081111111111112,0.642888888888889
7,0.6347222222222223,0.6447666666666667
8,0.7026,0.7032666666666667
9,0.7182555555555555,0.7099888888888889
10,0.7280333333333334,0.7140555555555556
11,0.7367111111111111,0.7228555555555556
12,0.7447222222222223,0.7250111111111112
13,0.7489888888888889,0.7244777777777778
14,0.7571888888888889,0.7301777777777778
15,0.7715111111111111,0.7364444444444445
16,0.7748555555555556,0.7369111111111112
17,0.7766777777777778,0.7363777777777778
18,0.7782,0.7379777777777778
19,0.7791333333333333,0.7387888888888889
20,0.7803666666666667,0.7386666666666667
