Epoch,Train Accuracy,Validation Accuracy
1,0.4665222222222222,0.6523111111111112
2,0.5073333333333333,0.6639222222222223
3,0.5188666666666667,0.6728666666666667
4,0.5208111111111111,0.6717222222222222
5,0.5241888888888889,0.6755444444444445
6,0.5295555555555556,0.677088888888889
7,0.5280777777777778,0.6839222222222222
8,0.5288666666666667,0.6824333333333333
9,0.5296222222222222,0.6797444444444445
10,0.5294777777777778,0.6825444444444445
11,0.5308666666666667,0.6766222222222222
12,0.5318222222222222,0.6756888888888889
13,0.5278333333333334,0.6818111111111111
14,0.5258222222222223,0.6799777777777778
15,0.5311777777777777,0.6845555555555556
