Epoch,Train Accuracy,Validation Accuracy
1,0.40553333333333336,0.5144888888888889
2,0.5490222222222223,0.5896666666666667
3,0.6098777777777779,0.6202666666666667
4,0.6483222222222222,0.6491777777777779
5,0.6808111111111111,0.6624444444444445
6,0.7064,0.6447444444444445
7,0.7277555555555556,0.6821666666666667
8,0.7945555555555556,0.7130555555555556
9,0.8157333333333334,0.7140444444444445
10,0.8312,0.7114666666666667
11,0.844388888888889,0.7120111111111112
12,0.8552444444444445,0.7093777777777778
13,0.870488888888889,0.7068777777777778
14,0.881,0.7035
15,0.9005555555555556,0.7059333333333334
16,0.9043,0.7065333333333333
17,0.9057777777777778,0.7067
18,0.9095555555555556,0.706288888888889
19,0.9104333333333334,0.7052444444444445
20,0.9133222222222223,0.7056888888888889
