Epoch,Train Loss,Validation Loss
1,1.4410253266016642,1.2526244390275743
2,1.1075992273436652,0.9861989000108506
3,0.9634638109207153,0.8870992202334934
4,0.857127655643887,0.8664279915915595
5,0.7805949154747857,0.7742694737010531
6,0.7209817479663425,0.7879692602528466
7,0.6662020403967963,0.7227568010913001
8,0.49929129113621185,0.6254366250488493
9,0.4589353883081012,0.6250100335227119
10,0.4331313880523046,0.6188481385628383
11,0.4109199749628703,0.6254933397001691
12,0.3896230009343889,0.6381469520727794
13,0.3734312881853845,0.637556731473075
14,0.34892596831586625,0.6570773943993781
15,0.30772228628396986,0.6564288514693578
16,0.3000959278285503,0.6553037126779556
17,0.2941415923462974,0.6609120750215318
18,0.2900399285647604,0.6685163528654311
19,0.2824964485022757,0.6678759122477638
20,0.2823000910533799,0.6786090441862742
