Epoch,Train Accuracy,Validation Accuracy
1,0.21266666666666667,0.2111
2,0.2424666666666667,0.26172222222222224
3,0.2515555555555556,0.2558888888888889
4,0.2630222222222222,0.26614444444444446
5,0.27440000000000003,0.2782777777777778
6,0.2844,0.26551111111111114
7,0.2736,0.26304444444444447
8,0.28454444444444443,0.2875888888888889
9,0.29302222222222224,0.2928888888888889
10,0.2986777777777778,0.2963888888888889
11,0.30423333333333336,0.3018777777777778
12,0.3061111111111111,0.30692222222222226
13,0.30910000000000004,0.30985555555555555
14,0.3117111111111111,0.31174444444444444
15,0.3153222222222222,0.31225555555555556
16,0.31720000000000004,0.31291111111111114
17,0.31643333333333334,0.3139777777777778
18,0.31706666666666666,0.31395555555555554
19,0.3168,0.31472222222222224
20,0.31822222222222224,0.31533333333333335
