Epoch,Train Loss,Validation Loss
1,1.5072495754298114,6.599833919347187
2,1.4183006979235668,1.4448821242701488
3,1.3837422275031213,1.4323985881364705
4,1.3689489663731305,1.880264822800071
5,1.3470201449051593,1.3517225322126472
6,1.3105053731191183,1.4038028743539717
7,1.2976530389841976,1.3417068519380295
8,1.253735899677116,1.2529174835928074
9,1.2223704094743846,1.2367684866260038
10,1.1840701679442402,1.2897674327149102
11,1.151872890871494,1.1701782912878866
12,1.117651588062193,1.143527309390389
13,1.070499837638529,1.0994003299001576
14,0.9878420170010552,1.0055047720975783
15,0.9293029629872753,0.9295906461655449
16,0.9220627668339425,0.9254682565962721
17,0.9166206412667925,0.9142250604153934
18,0.910967772407893,0.9183810098926447
19,0.903097217591128,0.9144327067150363
20,0.8979611448267818,0.8970296622438366
