Epoch,Train Loss,Validation Loss
1,0.7445953612819495,0.570354974768461
2,0.4566052125730605,0.6887155474191103
3,0.3415194329391524,0.5098163994406706
4,0.26207891621040375,0.25743168099089025
5,0.2116825853083913,0.202519987701376
6,0.1880074357722798,0.42410505633189965
7,0.16719548258622546,0.21277962378780546
8,0.1018434947308357,0.10325397975017153
9,0.08817022348893039,0.10888431646511651
10,0.08274336685225718,0.10944783596202631
11,0.07663593777291458,0.10184439493990992
12,0.07132187922999285,0.10499941276750846
13,0.06767547447019537,0.09884503266400119
14,0.06254682735948651,0.11128599478806794
15,0.05102020636248079,0.09695192810930323
16,0.046887675657015924,0.09764893254200904
17,0.04587350456630781,0.09587943491382395
18,0.04389934660302545,0.09827101917795207
19,0.0431891240631133,0.09759371386528773
20,0.04207363801018802,0.10049694604898195
