Epoch,Train Accuracy,Validation Accuracy
1,0.6518313913906125,0.7158525884761626
2,0.7796105740240036,0.6563322608949985
3,0.8561341399365869,0.7475870137467095
4,0.8960493298838724,0.8919274641708101
5,0.9169989690521114,0.9124012869260018
6,0.9283588476725865,0.8335770693185142
7,0.9375206675873874,0.91649605147704
8,0.9615436985741795,0.9597835624451594
9,0.9660370752202921,0.9591985960807253
10,0.9677488377521445,0.9570049722140976
11,0.9704915481724989,0.9594910792629424
12,0.9722033107043513,0.9602222872184849
13,0.9736427473788636,0.9596373208540508
14,0.9753545099107159,0.9591985960807253
15,0.9803147308836974,0.962269669494004
16,0.9814623898539165,0.9632933606317636
17,0.9821821081911727,0.9624159110851126
18,0.9823377229667957,0.9624159110851126
19,0.9831157968449104,0.9619771863117871
20,0.9832325079266276,0.9632933606317636
