Epoch,Train Accuracy,Validation Accuracy
1,0.47503333333333336,0.5797
2,0.6172555555555556,0.6518555555555556
3,0.6716222222222222,0.6865444444444445
4,0.7068222222222222,0.7029555555555556
5,0.7327,0.7072777777777778
6,0.7552333333333334,0.7211111111111111
7,0.7749333333333334,0.7413777777777778
8,0.8369555555555556,0.7721222222222223
9,0.8539555555555556,0.7724555555555556
10,0.8640333333333333,0.7733888888888889
11,0.8734111111111111,0.7740222222222223
12,0.8831222222222223,0.7706000000000001
13,0.8905111111111111,0.7703111111111112
14,0.9003333333333334,0.7686666666666667
15,0.9160222222222223,0.7731555555555556
16,0.9213555555555556,0.7726777777777778
17,0.9217222222222222,0.7719666666666667
18,0.9239555555555556,0.7711
19,0.9261555555555556,0.7720333333333333
20,0.9263888888888889,0.7712444444444445
