Epoch,Train Loss,Validation Loss
1,1.4258994069417317,1.1528396443049114
2,1.0718837791866727,0.9649130889998542
3,0.9271661550733779,0.8815308670043945
4,0.8285103754573399,0.8384084523624844
5,0.7581729376792907,0.8269892067962222
6,0.6956815732108222,0.7874234960132175
7,0.6395134385956658,0.7372755720721351
8,0.47297496809164685,0.6529425641271803
9,0.4254412100897895,0.6581383968883091
10,0.39430319601164926,0.6663421023633745
11,0.3694509226375156,0.6742800666226281
12,0.34168939618402056,0.6921060325569577
13,0.3198916409254074,0.7115319142368105
14,0.29339374379449423,0.721599605788125
15,0.2546031939036316,0.7106949948363834
16,0.24327942806349862,0.7161377069367303
17,0.24021879899236892,0.7195270229975382
18,0.23534077272547616,0.7248423102696737
19,0.23018763962189356,0.7265289958556493
20,0.22959421955214607,0.7272245085530811
