Epoch,Train Accuracy,Validation Accuracy
1,0.1071,0.1
2,0.09872222222222223,0.1
3,0.09723333333333334,0.1
4,0.09773333333333334,0.1
5,0.10026666666666667,0.1
6,0.10061111111111111,0.1
7,0.09905555555555556,0.1
8,0.0989,0.1
9,0.09891111111111112,0.1
10,0.09938888888888889,0.1
11,0.09744444444444444,0.1
12,0.09824444444444445,0.1
13,0.09941111111111112,0.1
14,0.09877777777777778,0.1
15,0.09960000000000001,0.1
16,0.09982222222222223,0.1
17,0.09914444444444445,0.1
18,0.09797777777777779,0.1
19,0.09943333333333333,0.1
20,0.0986888888888889,0.1
