Epoch,Train Loss,Validation Loss
1,1.660750122833252,1.498653811179267
2,1.5315827726364135,1.561169605678982
3,1.5028913440280491,1.9534724168565538
4,1.484408483780755,1.6564323498196072
5,1.4765943370607164,2.960160791481866
6,1.4725251440260145,3.06200933142768
7,1.4705608037312825,1.6724823399437798
8,1.200958181614346,1.077690109592014
9,1.1190172188440959,1.0384661895328098
10,1.082127727010515,1.0497194917043051
11,1.0501202962663438,0.9659171330240037
12,1.0192357710732354,1.0112176933394539
13,0.9919614085303412,0.9278604163911608
14,0.969296296479967,0.986489130920834
15,0.8015258821169535,0.7168314983367919
16,0.7488102190865411,0.7053290208127764
17,0.7224833252800835,0.6912799551063114
18,0.7015313457489014,0.6771364423222012
19,0.6788160162713792,0.6823824533038669
20,0.6649789608796438,0.6713522166781956
