Epoch,Train Accuracy,Validation Accuracy
1,0.29650000000000004,0.41584444444444446
2,0.4482888888888889,0.49791111111111114
3,0.5194666666666667,0.5385777777777778
4,0.5623333333333334,0.5874444444444444
5,0.5939777777777778,0.5655
6,0.6228555555555556,0.6319888888888889
7,0.6466666666666667,0.6363666666666667
8,0.6856222222222222,0.6662111111111112
9,0.6914444444444445,0.6698555555555555
10,0.6988000000000001,0.6724888888888889
11,0.7022555555555556,0.6719222222222223
12,0.7045111111111112,0.6731222222222223
13,0.7086555555555556,0.6762333333333334
14,0.7132111111111111,0.6762333333333334
15,0.7185,0.6773222222222223
16,0.7211666666666667,0.6786777777777778
17,0.7181444444444445,0.6785555555555556
18,0.7203555555555556,0.6785222222222222
19,0.7216555555555556,0.6784888888888889
20,0.7212111111111111,0.6793
