Epoch,Train Loss,Validation Loss
1,1.5693849888907538,2.2349684367285834
2,1.4498860719468858,1.6933555152045356
3,1.425597901365492,1.4412996836132475
4,1.4046435702006022,1.7554471922768486
5,1.3960672557618883,1.4563004687839085
6,1.386442883851793,1.4511859957800972
7,1.3810610206392075,1.6597385024176703
8,1.0875977979871962,0.9669250564363268
9,0.9992667861408657,1.037367188305325
10,0.957926728937361,0.9513421770307753
11,0.9182701592975192,0.9246836631298065
12,0.8822272335370381,0.9568385173691644
13,0.8500908185640971,0.8946132132954068
14,0.8227030766910977,0.9078808403333029
15,0.5999245276345146,0.6938863713158502
16,0.5082441086133321,0.6856758737564087
17,0.44062124932077196,0.7015528149604797
18,0.3784053309811486,0.7109845792743895
19,0.3146358667532603,0.7553094854301876
20,0.26176122545666164,0.7727132284270393
