Epoch,Train Accuracy,Validation Accuracy
1,0.43472222222222223,0.5481222222222223
2,0.5775444444444445,0.5904666666666667
3,0.6287333333333334,0.6148222222222223
4,0.6587333333333334,0.6638222222222222
5,0.6800555555555556,0.6841777777777778
6,0.6944111111111111,0.6629666666666667
7,0.7076111111111112,0.7009444444444445
8,0.7892111111111112,0.7749111111111111
9,0.8125444444444445,0.7803555555555556
10,0.8284555555555556,0.7833444444444445
11,0.8415111111111111,0.7834777777777778
12,0.8543777777777778,0.7868222222222223
13,0.8650777777777778,0.7812333333333333
14,0.8722555555555556,0.7752333333333333
15,0.9103222222222223,0.7965666666666668
16,0.9218444444444445,0.7978111111111111
17,0.9281444444444444,0.7965777777777778
18,0.9327000000000001,0.7959111111111111
19,0.9384111111111112,0.7942222222222223
20,0.9425555555555556,0.796188888888889
