Epoch,Train Loss,Validation Loss
1,0.7395539492355365,0.625380371320523
2,0.5851097121982871,0.5742304891551637
3,0.5014942890798815,0.4611198829825282
4,0.41566266189712026,0.4551838026841017
5,0.31844989730410744,0.35429257366606876
6,0.25092216887903324,0.2826400545803527
7,0.20862575482282375,0.3002686969147035
8,0.13350466483455636,0.12369635618262104
9,0.11902820008018786,0.12047217220051498
10,0.10987184374623651,0.11555182168094873
11,0.10410077534558747,0.11336717497984791
12,0.09851856366850338,0.11752351927397686
13,0.09352963616696039,0.11568024676833433
14,0.08665734051045906,0.1124035117573792
15,0.07572180095655835,0.10421261818497339
16,0.0728609244952737,0.10717339035633376
17,0.07043768440604094,0.1071097817025242
18,0.06930171197125251,0.10461950839026278
19,0.06803925734552232,0.10707987690037819
20,0.06751902011074061,0.10268568532043011
