Epoch,Train Loss,Validation Loss
1,1.9192629844241673,1.8369910273445977
2,1.7571448552873399,1.6939024819056192
3,1.6633808840433757,1.6450391316943698
4,1.5944716242260404,1.5919744834899903
5,1.5493070896572536,1.5347971212599012
6,1.509877843369378,1.5295599585215252
7,1.4763117985195584,1.4755342514673868
8,1.3928703035990397,1.4122090283287896
9,1.3751848258336385,1.403034672885471
10,1.3639952098210653,1.4007610633850098
11,1.356106925392151,1.3879618339750501
12,1.3463318760024177,1.3902785683737862
13,1.3393413332197401,1.3838268209033542
14,1.331243135854933,1.3702888712353176
15,1.3077849381128948,1.3585968410491944
16,1.3039119792726306,1.35722688975864
17,1.302663997607761,1.3566639432907104
18,1.2999423768149483,1.3550963652504815
19,1.2988059850692748,1.3547019476996527
20,1.2977811889860364,1.3530272700415718
