Epoch,Train Loss,Validation Loss
1,1.7305624215867785,1.6043762650383844
2,1.4337655390209623,1.3006983249664306
3,1.2845379547754923,1.1949738179312812
4,1.193913075129191,1.1400803970972697
5,1.1327575885136922,1.1302772339926825
6,1.0877705438401963,1.0529520727263557
7,1.0569138206693862,1.0248688975863987
8,0.9091322451909383,0.8610617612202962
9,0.870988545428382,0.8406417094654507
10,0.8498891100247701,0.8356431945059034
11,0.8284037844763862,0.8182583042462667
12,0.816991068511539,0.8172862834612529
13,0.8037349504258897,0.8225266856511434
14,0.7936029310438368,0.8027125028822157
15,0.765851131301456,0.7946456190851
16,0.756476143889957,0.7948717551549276
17,0.7562769685851203,0.7913707077874078
18,0.7536249020046658,0.7909467957655589
19,0.7503280662642585,0.7934744515842862
20,0.7507658330175612,0.79004191470676
