Epoch,Train Accuracy,Validation Accuracy
1,0.6354918399502032,0.6658379643170518
2,0.7607617343266743,0.7863410353904651
3,0.8536053998327141,0.8720386077800526
4,0.8890855686747456,0.8838841766598421
5,0.9054834756560135,0.8171980111143609
6,0.9189441537473982,0.8811055864287803
7,0.9266859888346398,0.9197133664814273
8,0.953218308078352,0.9464755776542848
9,0.9595985138788927,0.9517402749341912
10,0.9620883502888599,0.9543726235741444
11,0.9648310607092143,0.9561275226674466
12,0.9671069268026998,0.9540801403919275
13,0.9688964967223638,0.9552500731207956
14,0.9711529109688964,0.9590523544896168
15,0.9762298430235951,0.9591985960807253
16,0.97741640568772,0.9593448376718339
17,0.9780583166371647,0.9575899385785317
18,0.9790892645256667,0.9597835624451594
19,0.9796144643933941,0.9593448376718339
20,0.98006185687331,0.9596373208540508
