Epoch,Train Accuracy,Validation Accuracy
1,0.3712111111111111,0.3703777777777778
2,0.4336111111111111,0.3992555555555556
3,0.45222222222222225,0.36994444444444446
4,0.4585444444444445,0.40253333333333335
5,0.4639777777777778,0.4478777777777778
6,0.46690000000000004,0.41226666666666667
7,0.4680444444444445,0.4204888888888889
8,0.5782111111111111,0.6099444444444445
9,0.6088333333333333,0.6367111111111111
10,0.6266222222222223,0.6565888888888889
11,0.6389888888888889,0.6660555555555556
12,0.6527222222222222,0.6413333333333333
13,0.6602444444444445,0.6662888888888889
14,0.6695,0.650988888888889
15,0.7315666666666667,0.7528333333333334
16,0.7527555555555556,0.7602333333333333
17,0.7616444444444445,0.7655444444444445
18,0.7685444444444445,0.7682111111111112
19,0.7759555555555556,0.7669444444444444
20,0.7822777777777778,0.7716111111111111
