Epoch,Train Accuracy,Validation Accuracy
1,0.4025,0.44164444444444445
2,0.4739555555555556,0.4699111111111111
3,0.4867777777777778,0.4292777777777778
4,0.4935888888888889,0.3879888888888889
5,0.4991666666666667,0.4046666666666667
6,0.5020777777777778,0.5144000000000001
7,0.5051444444444445,0.46873333333333334
8,0.6162000000000001,0.6493888888888889
9,0.6513111111111112,0.6500333333333334
10,0.6683888888888889,0.6635888888888889
11,0.6803333333333333,0.6497222222222222
12,0.6944222222222223,0.6780777777777778
13,0.7067,0.6406000000000001
14,0.7165666666666667,0.6947333333333333
15,0.8047555555555556,0.7589333333333333
16,0.8379666666666667,0.7614222222222222
17,0.8615777777777778,0.7615555555555555
18,0.8838222222222223,0.7493444444444445
19,0.9066777777777778,0.7500111111111112
20,0.9239,0.7491666666666666
