Epoch,Train Loss,Validation Loss
1,1.5147163474612766,1.2405318543752035
2,1.2043876041624282,1.1135331255806817
3,1.0715564916822646,0.9841419361856248
4,0.9809191337267558,0.9269307882732816
5,0.9073770853466457,0.8896529128498502
6,0.8517288044505649,0.8797773442480299
7,0.8010354408476088,0.8559514482392205
8,0.6552772421307034,0.7669350536293453
9,0.6103243431727091,0.7703814665900336
10,0.5837965654479133,0.7760264888763427
11,0.562433800207244,0.7693733006689284
12,0.5420537937747107,0.7798013679504394
13,0.5204547563023038,0.7888526102966732
14,0.4993722323258718,0.7977905256642236
15,0.46099723358949024,0.7949195240603553
16,0.4528897271580166,0.8016958686722649
17,0.4479358402464125,0.8005674922572242
18,0.44586475551923116,0.809156464237637
19,0.4412903341902627,0.8111257815043131
20,0.4341252451578776,0.8088985055446625
