Epoch,Train Loss,Validation Loss
1,1.6881635762956408,1.6096254874123468
2,1.571965761841668,1.6021678577846952
3,1.5485170091629028,1.5700410228941175
4,1.5432229271994697,1.747888421758016
5,1.5398046032587687,1.4658075644175212
6,1.534825341097514,1.6321231560177274
7,1.52622640753852,1.5823679655498928
8,1.2763605363633899,1.1686490680906507
9,1.1953720297495525,1.1498200676600139
10,1.1540968172921076,1.137286013285319
11,1.1163008567598132,1.1600108979225159
12,1.0766625534057617,1.176972290441725
13,1.0443341045803494,1.023086293750339
14,1.0134887056562636,1.068996335527632
15,0.8127563574790955,0.8222258422851563
16,0.7276575335502624,0.8174405691888598
17,0.6724674109352959,0.8094974566141764
18,0.6202296972433726,0.8228393941402435
19,0.565401625447803,0.8383480069372389
20,0.5197205713537004,0.8477655428038703
