Epoch,Train Loss,Validation Loss
1,2.04659956196679,1.8102310898462932
2,1.877567192755805,1.6729686026891073
3,1.7974974161995783,1.612192253918118
4,1.7337245386759441,1.5489794201956855
5,1.6877534999847412,1.460115794965956
6,1.6492023112614949,1.4445176896413168
7,1.6167743672688801,1.4114467889573838
8,1.5625480294121636,1.330494149102105
9,1.5542307909647624,1.3306616895251804
10,1.5486852753533258,1.3092757897377014
11,1.5409998497856987,1.310109113989936
12,1.5367564130147298,1.3062198923746744
13,1.526387553638882,1.2976603605482313
14,1.5234935040579902,1.2895644254048666
15,1.5154308474010891,1.2839917240990533
16,1.518047914229499,1.2844290476904976
17,1.514472235446506,1.2835323716481526
18,1.5184713961707221,1.2796956522199843
19,1.5152128292507596,1.2832758884218003
20,1.5139844489839343,1.2788602373758953
