Epoch,Train Accuracy,Validation Accuracy
1,0.4218522048668521,0.617285756069026
2,0.4738664436188216,0.03743784732377888
3,0.5401777898811492,0.617285756069026
4,0.6079674765118948,0.617285756069026
5,0.6307455892937034,0.617285756069026
6,0.5713201968526911,0.617285756069026
7,0.5703281526580949,0.5438724773325534
8,0.5207648466221868,0.617285756069026
9,0.6025598630589974,0.617285756069026
10,0.6270691902196113,0.617285756069026
11,0.6325935147542259,0.617285756069026
12,0.633157618315859,0.617285756069026
13,0.6330409072341419,0.6153846153846154
14,0.6323989962846972,0.617285756069026
15,0.6431364158026804,0.6655454811348347
16,0.7217607811861736,0.6861655454811348
17,0.788694586550993,0.6607195086282539
18,0.8262366511700285,0.7777127815150628
19,0.8622420198797875,0.8679438432290143
20,0.8809352448014939,0.8648727698157356
