Epoch,Train Loss,Validation Loss
1,2.0905994539048938,2.1221262616899277
2,2.122580018658108,2.099512844128079
3,2.105807979329427,2.139495013003879
4,2.104139353942871,2.0978908031039767
5,2.104485147031148,2.1001609489017063
6,2.1040287148369683,2.0919621188693576
7,2.104677361509535,2.127257226732042
8,2.0847809633043077,2.0817396211836074
9,2.0846420533498127,2.0770303593529595
10,2.0845219385359024,2.0759745519426134
11,2.080993816163805,2.076611649852329
12,2.075365872192383,2.0734719484117297
13,2.0702880252838134,2.051845174958971
14,2.0704459035661484,2.054317155541314
15,2.047624599923028,2.0424306754218207
16,2.0426495331658256,2.0369422601064047
17,2.0401742348564995,2.0369587452782527
18,2.0387579192267524,2.0349277695126005
19,2.037533598030938,2.0322286012861466
20,2.0370418750339083,2.046571353064643
