epoch,train_loss,test_loss,test_accuracy
0,1.9650146874853156,1.6644755405458538,0.3892
1,1.5007666635581038,1.460859146646478,0.4623333333333333
2,1.363606588745659,1.3739928926595233,0.5071
3,1.280492037196051,1.3227505287663504,0.5250444444444444
4,1.2273051222278313,1.2605196124112064,0.5488777777777778
5,1.1902241915125737,1.2529491765255278,0.5530555555555555
6,1.1631914825940675,1.1989701325073838,0.5716222222222223
7,1.1345047030428594,1.2070156191052361,0.5765777777777777
8,1.1194810576906258,1.2120379725132475,0.5762111111111111
9,1.1084064052186229,1.143784251656722,0.5953333333333334
10,1.0937806307761506,1.1904386339539832,0.5758111111111112
11,1.0859038520773703,1.1679053588516333,0.5891444444444445
12,1.0823384531858293,1.1936837381429293,0.5774888888888889
13,1.0694984749636867,1.1664175189692865,0.5911777777777778
14,1.0624803483316845,1.1387114722112364,0.5962111111111111
15,1.0607683074406602,1.184223776767877,0.5811333333333333
16,1.0534342802553014,1.1985079619017514,0.5722333333333334
17,1.0534222560342064,1.1387403625148265,0.5974777777777778
18,1.0516065037385984,1.152577204883776,0.5924555555555555
19,1.04134674387222,1.216044612906196,0.5815111111111111
20,1.0478632212193175,1.1265414853326299,0.6053222222222222
21,1.0352128005840562,1.1725035596808249,0.5902111111111111
22,1.0347344888882204,1.1626448079266332,0.5893111111111111
23,1.037406887605109,1.1529648157513954,0.5908777777777777
24,1.0337866905399344,1.1577997813001275,0.5938444444444444
25,1.0384947659278458,1.1841601062227378,0.5864222222222222
26,1.0328440881249579,1.1516512820327824,0.5918444444444444
27,1.0314416980201548,1.1140108230439099,0.6093444444444445
28,1.0211465340954335,1.1174902178516442,0.6071666666666666
29,1.0219761405817487,1.1444894960150123,0.5992444444444445
30,1.0245355095037005,1.1284466862509197,0.6028333333333333
31,1.019871455617249,1.1935391006991267,0.5784777777777778
32,1.0198733555153012,1.177463424561376,0.5878333333333333
33,1.023776504973119,1.1640221522274343,0.5953222222222222
34,1.0159924158149145,1.1391670170494101,0.6006666666666667
35,1.019140417687595,1.196842804212462,0.5927333333333333
36,1.0198937074535273,1.1398864889686757,0.5980111111111112
37,1.020366994664073,1.1341954810883512,0.6041888888888889
38,1.0168531432917172,1.1277176149358803,0.6042444444444445
39,1.0176000875336202,1.129682493480769,0.6034222222222222
40,1.0142361239784143,1.122708834115077,0.6069111111111111
41,1.0104677592488853,1.1097300147468394,0.6094333333333334
42,1.0118992735039105,1.1430383374575863,0.5985222222222222
43,1.0181838840415531,1.1782230369916016,0.5851
44,1.0147398280149156,1.1149121886965903,0.6031111111111112
45,1.0120729670267214,1.1401638759469443,0.5968333333333333
46,1.0128666899082335,1.137162458405576,0.6001111111111112
47,1.0114988351071423,1.1903858757154508,0.583
48,1.0127708974548362,1.1278376238081942,0.6018666666666667
49,1.0209375141527166,1.1612564658068798,0.5881888888888889
