epoch,train_loss,test_loss,test_accuracy
0,1.8824303832582452,1.5571442742578008,0.4342111111111111
1,1.4156996970149605,1.3457262052053756,0.5123666666666666
2,1.2725084424865516,1.2494444606656379,0.5517444444444445
3,1.159576380117373,1.2169403795322233,0.5635333333333333
4,1.0795976922593333,1.163633763112805,0.5856555555555556
5,0.992084321311929,1.1550258724018931,0.5890333333333333
6,0.9207125102931802,1.1427070046351715,0.5956
7,0.8330322749574076,1.1825751867991956,0.5967222222222223
8,0.7534627828916366,1.1960835910656236,0.6018666666666667
9,0.7024739662777971,1.2670715272595936,0.5979
10,0.6058268556794659,1.2771196168932049,0.5980666666666666
11,0.5421910109845075,1.3759184344248339,0.5935555555555555
12,0.4786334647797048,1.414717807773162,0.5984111111111111
13,0.4124960316006433,1.5402835929258303,0.5868222222222222
14,0.365496679674834,1.6775749535723166,0.5861222222222222
15,0.37533225610174914,1.6185757255351,0.5914
16,0.2717164788522165,1.7001496556807647,0.5898
17,0.242998409550637,1.8889122789894992,0.5863777777777778
18,0.24246095057407563,1.9443095614286987,0.5895666666666667
19,0.20761476044373756,2.074622479690747,0.5949777777777778
20,0.16968848448860543,2.03571969490837,0.5884333333333334
21,0.15049780281366443,2.2348239704627884,0.5879222222222222
22,0.15244601996594362,2.257044033570723,0.5941444444444445
23,0.12383792562600733,2.3603244456039234,0.5929444444444445
24,0.11191573985111476,2.5001527848230167,0.5883444444444444
25,0.10790494430693798,2.335100830617276,0.5901
26,0.11856753494463522,2.4796552361751143,0.5944222222222222
27,0.0931003633145751,2.493421434340152,0.5940222222222222
28,0.08527253491973336,2.584550250998952,0.5899555555555556
29,0.07220546024539297,2.643493264913559,0.5893444444444444
30,0.06977866436897205,2.6300422393462877,0.5930333333333333
31,0.06919608267741172,2.650576380843466,0.5964333333333334
32,0.06698004938053517,2.722144203260541,0.5978333333333333
33,0.06825138765006242,2.5966573587872763,0.5978888888888889
34,0.05880555778739191,2.725056444210085,0.5939888888888889
35,0.11427032277887603,2.550282219086181,0.5949
36,0.07419094758568628,2.669896076687358,0.5957555555555556
37,0.05284437414229615,2.8385033280673353,0.5973
38,0.06552192539939741,2.714070837606083,0.5980444444444445
39,0.054071205155527095,2.8066942695189607,0.5977333333333333
40,0.047479503433847145,2.8097253790633245,0.5953666666666667
41,0.04566398920955676,2.958819179880348,0.5966444444444444
42,0.06468081440074126,2.8340804656459526,0.5931444444444445
43,0.04356201260518653,2.84797540679574,0.5972666666666666
44,0.03548730988239351,2.9448516556823794,0.5971777777777778
45,0.0412159603430072,2.8139118501408533,0.5973555555555555
46,0.033950572749249244,2.9578872323036194,0.5956444444444444
47,0.04207230155159116,2.92147060720758,0.5932666666666667
48,0.04467901388158101,3.0204334899105807,0.5949222222222222
49,0.0408180355036827,2.929998950186101,0.5973222222222222
