epoch,train_loss,test_loss,test_accuracy
0,1.9656102173030376,1.588723528960889,0.41235555555555553
1,1.4857783676548437,1.7572667380286888,0.3965222222222222
2,1.3969403285194526,1.3152441080998292,0.5199
3,1.2361156770282171,1.246476775627922,0.5502222222222222
4,1.1341733739457347,1.2031558586115187,0.5696555555555556
5,1.055954172699289,1.1757392258468,0.5815333333333333
6,0.9778739882802422,1.1362160668623718,0.6046333333333334
7,0.9042001305656,1.1447550580752166,0.5968777777777777
8,0.8304638162424619,1.1567037479782647,0.6080222222222222
9,0.7557775642384182,1.1459378243677996,0.6076
10,0.6999969864687459,1.194249739023772,0.6036
11,0.6262393240308897,1.305887404490601,0.5898666666666667
12,0.5809333476407285,1.3319939351217314,0.6016111111111111
13,0.48982932935045526,1.3993192233822562,0.5935333333333334
14,0.42569105981171806,1.5055945627391338,0.5953555555555555
15,0.38084292015992105,1.623532722280784,0.5950777777777778
16,0.3234116058500314,1.6659538979557427,0.5975111111111111
17,0.29673869733233005,1.801419803703373,0.5916444444444444
18,0.25140106074766,1.9043286000801758,0.5944
19,0.22059574893633413,1.8804355858909814,0.5967777777777777
20,0.1843452096006579,2.0175904321738263,0.5994444444444444
21,0.1679661469057795,2.111521464010531,0.6007666666666667
22,0.16501865439138122,2.2211079643192617,0.5920222222222222
23,0.1382437529312235,2.2858143369243904,0.5957333333333333
24,0.11118748259137977,2.4042460645802994,0.5974333333333334
25,0.10538124440989288,2.3657933104444635,0.5944333333333334
26,0.10845979265154297,2.468315853652629,0.5967888888888889
27,0.11522038181481714,2.380450451746583,0.6007111111111111
28,0.0925945539731236,2.536952191625129,0.5984333333333334
29,0.08168139315239387,2.5974982250481844,0.6004111111111111
30,0.06859960096533707,2.665906525640325,0.5963444444444445
31,0.07068308592682694,2.7129566940394314,0.5952444444444445
32,0.05228184392796142,2.8295618407428265,0.5999444444444444
33,0.05422955431839165,2.9633894307030872,0.5980777777777778
34,0.05007931953117473,2.870942444286563,0.5993444444444445
35,0.04811574710302838,2.8804864309389484,0.5969444444444445
36,0.04721909288012036,2.947559915482998,0.6000555555555556
37,0.0465615697582755,3.0549654291773383,0.6006888888888889
38,0.049390617779532804,2.919773464683782,0.6016111111111111
39,0.031903689852697426,3.06687818095088,0.6001444444444445
40,0.03429466708993542,3.077315600758249,0.5974444444444444
41,0.032826539612043154,3.0218793123283167,0.5985777777777778
42,0.0342835978609318,3.2261920002373783,0.6040444444444445
43,0.042565052848658524,3.102469185536558,0.6018777777777777
44,0.027045438767097287,3.1557819956744257,0.6070444444444445
45,0.027768474777737785,3.3027341220189226,0.6018111111111111
46,0.030659285069553087,3.310699696737257,0.6024
47,0.04314055719276604,3.1006681600754913,0.6034111111111111
48,0.03288075456508854,3.1827706357633527,0.6041333333333333
49,0.02841311503437861,3.259454955092885,0.6002444444444445
