epoch,train_loss,test_loss,test_accuracy
0,1.8751066614958374,1.6164950281381607,0.40264444444444447
1,1.4411959724331445,1.3809932075779547,0.49473333333333336
2,1.281311607496305,1.3723666860976003,0.5051777777777777
3,1.2527356205338782,1.2294873166829348,0.5579333333333333
4,1.1030440526929768,1.1659184138883243,0.5831333333333333
5,1.0168806173076683,1.1475542335009032,0.5923
6,0.9344879167831757,1.1773562258617445,0.5826777777777777
7,0.9466020079668273,1.2330868039280176,0.5758
8,0.928220502354882,1.1344830161807211,0.6071777777777778
9,0.7687885662202131,1.1393895921382038,0.6150888888888889
10,0.68311419964514,1.2335979295894504,0.6057888888888889
11,0.605949161150916,1.2698141696270218,0.6085111111111111
12,0.5621774328279902,1.3531108702617614,0.6080888888888889
13,0.4704176615923643,1.4198845703662797,0.6017
14,0.40528002224693244,1.4572892200879075,0.5988
15,0.3536132585934617,1.5816143969581886,0.6043222222222222
16,0.3002044063019143,1.7000469880347902,0.6040888888888889
17,0.26059543854683975,1.8543751370161772,0.5989111111111111
18,0.23588524298446084,1.9215322036973455,0.6034333333333334
19,0.21289537600453265,1.8905672617256641,0.6047
20,0.1744116441801783,2.035998717119748,0.6046111111111111
21,0.1575380710895512,2.1485443115234375,0.6031666666666666
22,0.1379509946273174,2.270457626235756,0.6021555555555556
23,0.14492147528587587,2.3144349186596544,0.6019888888888889
24,0.10830890645791608,2.4504510582509367,0.6012666666666666
25,0.1009311001689639,2.4464731736277994,0.6043
26,0.0933918625603176,2.54431646740572,0.6026666666666667
27,0.08421277782260651,2.5242338349873368,0.6015111111111111
28,0.07613195743893315,2.622692087495869,0.6035111111111111
29,0.07876841136219975,2.5639179536903445,0.6056777777777778
30,0.05979738162171667,2.6627931330691683,0.6056111111111111
31,0.05600254383567848,2.7840374486351553,0.6025777777777778
32,0.0649162216369322,2.722306348552758,0.6037777777777777
33,0.055885526662512515,2.8579873093827204,0.6034222222222222
34,0.04952186027069481,2.9374178063801746,0.6067111111111111
35,0.05587240421763537,2.8982677256519143,0.6023222222222222
36,0.041098740622559984,2.914981618692929,0.6069555555555556
37,0.042023096212605277,3.002768151800741,0.6022444444444445
38,0.04428692346846219,2.990664695304903,0.6054111111111111
39,0.037953365724785144,3.054780380123041,0.6074222222222222
40,0.035271740536700236,3.0224086694758046,0.6098888888888889
41,0.02885549450060022,3.151409826156768,0.6052777777777778
42,0.04390069869094242,2.9800673816353083,0.6112333333333333
43,0.043929669043956725,2.9933594212951986,0.6113111111111111
44,0.025775665866355914,3.1437101272696797,0.6060666666666666
45,0.024669726395007852,3.2107054577632383,0.6099888888888889
46,0.03179783649879524,3.1989860246804627,0.6083888888888889
47,0.026703250933182557,3.2821698881347072,0.6097111111111111
48,0.02838813087109057,3.4331856996498327,0.6072222222222222
49,0.06436440012178289,3.1982216457413,0.6076666666666667
