Epoch,Train Loss,Validation Loss
1,1.5902134727901882,1.6741481959872775
2,1.4597949136098225,1.5621103057861327
3,1.4327056705262926,1.8247972451951768
4,1.4149814650641548,1.4318017972098456
5,1.4059592926449247,1.5922367813746134
6,1.3981905592600505,1.4976567466523911
7,1.3954025449328953,1.4903322259902954
8,1.098912307580312,0.9868937703556485
9,1.011213587919871,1.0350015785959032
10,0.9724377131674025,0.9378928625000847
11,0.9332130915535821,0.9994866967837016
12,0.9002318275769552,0.9347035427093506
13,0.8674548904207018,0.9170071175151401
14,0.8389871661186218,0.9161157273928324
15,0.6174772588253021,0.7056449615266588
16,0.5220285896778106,0.7017376680692037
17,0.45358342965973747,0.7066284478081597
18,0.39055457611613803,0.7265106098863814
19,0.32475631121794385,0.7543820834106869
20,0.27552666199472214,0.78531361134847
